date,home_team,away_team,home_score,away_score,tournament,city,country,neutral
1996-05-26,Turkmenistan,Lebanon,0.0,1.0,AFC Asian Cup qualification,Ashgabat,Turkmenistan,False
1996-06-09,Lebanon,Kuwait,3.0,5.0,AFC Asian Cup qualification,Beirut,Lebanon,False
1996-06-10,Iran,Nepal,8.0,0.0,AFC Asian Cup qualification,Teheran,Iran,False
1996-06-10,Sri Lanka,Oman,0.0,3.0,AFC Asian Cup qualification,Teheran,Iran,True
1996-06-12,Iran,Sri Lanka,7.0,0.0,AFC Asian Cup qualification,Teheran,Iran,False
1996-06-12,Nepal,Oman,0.0,7.0,AFC Asian Cup qualification,Teheran,Iran,True
1996-06-14,Iran,Oman,2.0,0.0,AFC Asian Cup qualification,Teheran,Iran,False
1996-06-14,Kazakhstan,Qatar,1.0,0.0,AFC Asian Cup qualification,Almaty,Kazakhstan,False
1996-06-14,Sri Lanka,Nepal,3.0,1.0,AFC Asian Cup qualification,Teheran,Iran,True
1996-06-17,Oman,Nepal,2.0,1.0,AFC Asian Cup qualification,Muscat,Oman,False
1996-06-17,Sri Lanka,Iran,0.0,4.0,AFC Asian Cup qualification,Muscat,Oman,True
1996-06-19,Nepal,Iran,0.0,4.0,AFC Asian Cup qualification,Muscat,Oman,True
1996-06-19,Oman,Sri Lanka,10.0,0.0,AFC Asian Cup qualification,Muscat,Oman,False
1996-06-19,Uzbekistan,Tajikistan,5.0,0.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
1996-06-20,Kuwait,Lebanon,0.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
1996-06-21,Nepal,Sri Lanka,0.0,2.0,AFC Asian Cup qualification,Muscat,Oman,True
1996-06-21,Oman,Iran,1.0,2.0,AFC Asian Cup qualification,Muscat,Oman,False
1996-06-21,Syria,Kazakhstan,2.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False
1996-06-27,Burma,Singapore,0.0,4.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1996-06-27,Thailand,Maldives,8.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1996-06-28,Qatar,Syria,1.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
1996-06-29,Maldives,Singapore,0.0,2.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1996-06-29,Thailand,Burma,5.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1996-07-01,Burma,Maldives,3.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
1996-07-01,Thailand,Singapore,1.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
1996-07-04,Maldives,Thailand,0.0,8.0,AFC Asian Cup qualification,Singapore,Singapore,True
1996-07-04,Singapore,Burma,2.0,2.0,AFC Asian Cup qualification,Singapore,Singapore,False
1996-07-05,Qatar,Kazakhstan,3.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
1996-07-07,Burma,Thailand,1.0,7.0,AFC Asian Cup qualification,Singapore,Singapore,True
1996-07-07,Singapore,Maldives,5.0,2.0,AFC Asian Cup qualification,Singapore,Singapore,False
1996-07-09,Burma,Maldives,4.0,1.0,AFC Asian Cup qualification,Singapore,Singapore,True
1996-07-09,Singapore,Thailand,2.0,2.0,AFC Asian Cup qualification,Singapore,Singapore,False
1996-07-12,Kazakhstan,Syria,0.0,1.0,AFC Asian Cup qualification,Almaty,Kazakhstan,False
1996-07-19,Syria,Qatar,3.0,1.0,AFC Asian Cup qualification,Damascus,Syria,False
1996-08-04,Vietnam,Chinese Taipei,4.0,1.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False
1996-08-05,South Korea,Guam,9.0,0.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,True
1996-08-07,Vietnam,Guam,9.0,0.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False
1996-08-08,South Korea,Chinese Taipei,4.0,0.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,True
1996-08-09,Jordan,Pakistan,4.0,0.0,AFC Asian Cup qualification,Amman,Jordan,False
1996-08-11,Iraq,Pakistan,3.0,0.0,AFC Asian Cup qualification,Amman,Jordan,True
1996-08-11,Vietnam,South Korea,0.0,4.0,AFC Asian Cup qualification,Ho Chi Minh City,Vietnam,False
1996-08-13,Jordan,Iraq,0.0,1.0,AFC Asian Cup qualification,Amman,Jordan,False
1999-08-03,Oman,Kyrgyzstan,3.0,0.0,AFC Asian Cup qualification,Dushanbe,Tajikistan,True
1999-08-03,Tajikistan,Iraq,1.0,2.0,AFC Asian Cup qualification,Dushanbe,Tajikistan,False
1999-08-05,Iraq,Oman,2.0,0.0,AFC Asian Cup qualification,Dushanbe,Tajikistan,True
1999-08-05,Tajikistan,Kyrgyzstan,3.0,2.0,AFC Asian Cup qualification,Dushanbe,Tajikistan,False
1999-08-07,Iraq,Kyrgyzstan,5.0,1.0,AFC Asian Cup qualification,Dushanbe,Tajikistan,True
1999-08-07,Tajikistan,Oman,2.0,1.0,AFC Asian Cup qualification,Dushanbe,Tajikistan,False
1999-10-18,Hong Kong,Cambodia,4.0,1.0,AFC Asian Cup qualification,Victoria,Hong Kong,False
1999-10-24,Hong Kong,Indonesia,1.0,1.0,AFC Asian Cup qualification,Victoria,Hong Kong,False
1999-10-30,Cambodia,Indonesia,1.0,5.0,AFC Asian Cup qualification,Phnom Penh,Cambodia,False
1999-11-07,Cambodia,Hong Kong,0.0,1.0,AFC Asian Cup qualification,Phnom Penh,Cambodia,False
1999-11-14,Indonesia,Hong Kong,3.0,1.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
1999-11-20,Indonesia,Cambodia,9.0,2.0,AFC Asian Cup qualification,Jakarta,Indonesia,False
1999-11-21,Bangladesh,Uzbekistan,0.0,6.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-21,United Arab Emirates,India,3.0,1.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1999-11-23,Sri Lanka,Uzbekistan,0.0,6.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-23,United Arab Emirates,Bangladesh,3.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1999-11-25,India,Uzbekistan,2.0,3.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-25,Sri Lanka,Bangladesh,1.0,3.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-27,Sri Lanka,India,1.0,3.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-27,United Arab Emirates,Uzbekistan,0.0,1.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
1999-11-29,India,Bangladesh,2.0,2.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,True
1999-11-29,United Arab Emirates,Sri Lanka,6.0,0.0,AFC Asian Cup qualification,Abu Dhabi,United Arab Emirates,False
2000-01-23,China PR,Philippines,8.0,0.0,AFC Asian Cup qualification,Hanoi,Vietnam,True
2000-01-23,Vietnam,Guam,11.0,0.0,AFC Asian Cup qualification,Hanoi,Vietnam,False
2000-01-26,China PR,Guam,19.0,0.0,AFC Asian Cup qualification,Hanoi,Vietnam,True
2000-01-26,Vietnam,Philippines,3.0,0.0,AFC Asian Cup qualification,Hanoi,Vietnam,False
2000-01-29,Philippines,Guam,2.0,0.0,AFC Asian Cup qualification,Hanoi,Vietnam,True
2000-01-29,Vietnam,China PR,0.0,2.0,AFC Asian Cup qualification,Hanoi,Vietnam,False
2000-02-10,Kuwait,Turkmenistan,6.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2000-02-10,Nepal,Yemen,0.0,3.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-12,Nepal,Bhutan,3.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-12,Yemen,Turkmenistan,0.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-13,Macau,Brunei,1.0,0.0,AFC Asian Cup qualification,Macau,Macau,False
2000-02-13,Singapore,Japan,0.0,3.0,AFC Asian Cup qualification,Macau,Macau,True
2000-02-14,Kuwait,Bhutan,20.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2000-02-14,Turkmenistan,Nepal,5.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-16,Bhutan,Turkmenistan,0.0,8.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-16,Japan,Brunei,9.0,0.0,AFC Asian Cup qualification,Macau,Macau,True
2000-02-16,Kuwait,Yemen,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2000-02-16,Macau,Singapore,0.0,1.0,AFC Asian Cup qualification,Macau,Macau,False
2000-02-18,Kuwait,Nepal,5.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2000-02-18,Yemen,Bhutan,11.0,2.0,AFC Asian Cup qualification,Kuwait City,Kuwait,True
2000-02-20,Macau,Japan,0.0,3.0,AFC Asian Cup qualification,Macau,Macau,False
2000-02-20,Singapore,Brunei,1.0,0.0,AFC Asian Cup qualification,Macau,Macau,True
2000-03-25,Malaysia,Chinese Taipei,3.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2000-03-25,Thailand,North Korea,0.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2000-03-27,Malaysia,North Korea,1.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2000-03-27,Thailand,Chinese Taipei,2.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2000-03-29,Malaysia,Thailand,3.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2000-03-31,Jordan,Kazakhstan,0.0,1.0,AFC Asian Cup qualification,Doha,Qatar,True
2000-03-31,Maldives,Iran,0.0,8.0,AFC Asian Cup qualification,Damascus,Syria,True
2000-03-31,Qatar,Palestine,1.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
2000-03-31,Syria,Bahrain,1.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False
2000-04-02,Bahrain,Maldives,4.0,1.0,AFC Asian Cup qualification,Damascus,Syria,True
2000-04-02,Palestine,Pakistan,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True
2000-04-02,Qatar,Kazakhstan,3.0,1.0,AFC Asian Cup qualification,Doha,Qatar,False
2000-04-02,Syria,Iran,0.0,1.0,AFC Asian Cup qualification,Damascus,Syria,False
2000-04-04,Bahrain,Iran,1.0,0.0,AFC Asian Cup qualification,Damascus,Syria,True
2000-04-04,Malaysia,Chinese Taipei,2.0,3.0,AFC Asian Cup qualification,Bangkok,Thailand,True
2000-04-04,Palestine,Jordan,1.0,5.0,AFC Asian Cup qualification,Doha,Qatar,True
2000-04-04,Qatar,Pakistan,5.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
2000-04-04,Syria,Maldives,2.0,1.0,AFC Asian Cup qualification,Damascus,Syria,False
2000-04-04,Thailand,North Korea,5.0,3.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2000-04-05,Burma,Mongolia,2.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,True
2000-04-05,South Korea,Laos,9.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
2000-04-06,Kazakhstan,Palestine,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,True
2000-04-06,Malaysia,North Korea,1.0,4.0,AFC Asian Cup qualification,Bangkok,Thailand,True
2000-04-06,Pakistan,Jordan,0.0,5.0,AFC Asian Cup qualification,Doha,Qatar,True
2000-04-06,Thailand,Chinese Taipei,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2000-04-07,Burma,Laos,4.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,True
2000-04-07,South Korea,Mongolia,6.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
2000-04-08,Pakistan,Kazakhstan,0.0,4.0,AFC Asian Cup qualification,Doha,Qatar,True
2000-04-08,Qatar,Jordan,2.0,2.0,AFC Asian Cup qualification,Doha,Qatar,False
2000-04-08,Thailand,Malaysia,3.0,2.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2000-04-09,Iran,Bahrain,3.0,0.0,AFC Asian Cup qualification,Teheran,Iran,False
2000-04-09,South Korea,Burma,4.0,0.0,AFC Asian Cup qualification,Seoul,South Korea,False
2000-04-09,Laos,Mongolia,2.0,1.0,AFC Asian Cup qualification,Seoul,South Korea,True
2000-04-09,Syria,Maldives,2.0,1.0,AFC Asian Cup qualification,Teheran,Iran,True
2000-04-11,Bahrain,Maldives,1.0,0.0,AFC Asian Cup qualification,Teheran,Iran,True
2000-04-11,Iran,Syria,1.0,1.0,AFC Asian Cup qualification,Teheran,Iran,False
2000-04-13,Bahrain,Syria,0.0,1.0,AFC Asian Cup qualification,Teheran,Iran,True
2000-04-13,Iran,Maldives,3.0,0.0,AFC Asian Cup qualification,Teheran,Iran,False
2003-03-16,Kyrgyzstan,Afghanistan,1.0,2.0,AFC Asian Cup qualification,Kathmandu,Nepal,True
2003-03-18,Nepal,Afghanistan,4.0,0.0,AFC Asian Cup qualification,Kathmandu,Nepal,False
2003-03-20,Nepal,Kyrgyzstan,0.0,2.0,AFC Asian Cup qualification,Kathmandu,Nepal,False
2003-03-21,Macau,Pakistan,0.0,3.0,AFC Asian Cup qualification,Singapore,Singapore,True
2003-03-21,Maldives,Brunei,1.0,1.0,AFC Asian Cup qualification,Malé,Maldives,False
2003-03-21,Sri Lanka,East Timor,3.0,2.0,AFC Asian Cup qualification,Colombo,Sri Lanka,False
2003-03-23,Burma,Brunei,5.0,0.0,AFC Asian Cup qualification,Malé,Maldives,True
2003-03-23,Singapore,Macau,2.0,0.0,AFC Asian Cup qualification,Singapore,Singapore,False
2003-03-24,North Korea,India,2.0,0.0,AFC Asian Cup qualification,P'yongyang,North Korea,False
2003-03-25,Hong Kong,Laos,5.0,1.0,AFC Asian Cup qualification,Kowloon,Hong Kong,False
2003-03-25,Maldives,Burma,0.0,2.0,AFC Asian Cup qualification,Malé,Maldives,False
2003-03-25,Singapore,Pakistan,3.0,0.0,AFC Asian Cup qualification,Singapore,Singapore,False
2003-03-25,Sri Lanka,Chinese Taipei,2.0,1.0,AFC Asian Cup qualification,Colombo,Sri Lanka,False
2003-03-27,Laos,Bangladesh,2.0,1.0,AFC Asian Cup qualification,Kowloon,Hong Kong,True
2003-03-30,Hong Kong,Bangladesh,2.0,2.0,AFC Asian Cup qualification,Kowloon,Hong Kong,False
2003-03-30,India,North Korea,1.0,1.0,AFC Asian Cup qualification,Margao,India,False
2003-04-23,Bhutan,Guam,6.0,0.0,AFC Asian Cup qualification,Thimphu,Bhutan,False
2003-04-25,Guam,Mongolia,0.0,5.0,AFC Asian Cup qualification,Thimphu,Bhutan,True
2003-04-27,Bhutan,Mongolia,0.0,0.0,AFC Asian Cup qualification,Thimphu,Bhutan,False
2003-09-04,North Korea,Lebanon,0.0,1.0,AFC Asian Cup qualification,P'yongyang,North Korea,False
2003-09-04,Singapore,Kuwait,1.0,3.0,AFC Asian Cup qualification,Singapore,Singapore,False
2003-09-05,Iran,Jordan,4.0,1.0,AFC Asian Cup qualification,Teheran,Iran,False
2003-09-14,Kuwait,Qatar,2.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2003-09-20,Qatar,Kuwait,2.0,2.0,AFC Asian Cup qualification,Doha,Qatar,False
2003-09-24,Qatar,Palestine,1.0,1.0,AFC Asian Cup qualification,Doha,Qatar,False
2003-09-25,South Korea,Vietnam,5.0,0.0,AFC Asian Cup qualification,Incheon,South Korea,False
2003-09-25,Nepal,Oman,0.0,7.0,AFC Asian Cup qualification,Incheon,South Korea,True
2003-09-26,Jordan,Iran,3.0,2.0,AFC Asian Cup qualification,Amman,Jordan,False
2003-09-27,South Korea,Oman,1.0,0.0,AFC Asian Cup qualification,Incheon,South Korea,False
2003-09-27,Kuwait,Singapore,4.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2003-09-27,Qatar,Palestine,2.0,1.0,AFC Asian Cup qualification,Doha,Qatar,False
2003-09-27,Vietnam,Nepal,5.0,0.0,AFC Asian Cup qualification,Incheon,South Korea,True
2003-09-29,South Korea,Nepal,16.0,0.0,AFC Asian Cup qualification,Incheon,South Korea,False
2003-09-29,Vietnam,Oman,0.0,6.0,AFC Asian Cup qualification,Incheon,South Korea,True
2003-10-05,Kuwait,Palestine,2.0,1.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2003-10-06,Indonesia,Bhutan,2.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-06,Saudi Arabia,Yemen,7.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-08,Iraq,Bahrain,5.0,1.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2003-10-08,Kuwait,Palestine,4.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2003-10-08,Malaysia,Burma,4.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2003-10-08,Saudi Arabia,Bhutan,6.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-08,Yemen,Indonesia,0.0,3.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-10,Bhutan,Yemen,0.0,8.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-10,Burma,Bahrain,1.0,3.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2003-10-10,Malaysia,Iraq,0.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2003-10-10,Saudi Arabia,Indonesia,5.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-12,Iraq,Burma,3.0,0.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,True
2003-10-12,Malaysia,Bahrain,2.0,2.0,AFC Asian Cup qualification,Kuala Lumpur,Malaysia,False
2003-10-13,Bhutan,Indonesia,0.0,2.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-13,Saudi Arabia,Yemen,3.0,1.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-15,Indonesia,Yemen,2.0,2.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-15,Saudi Arabia,Bhutan,4.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-15,Syria,Sri Lanka,5.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False
2003-10-17,Jordan,Lebanon,1.0,0.0,AFC Asian Cup qualification,Amman,Jordan,False
2003-10-17,Saudi Arabia,Indonesia,6.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2003-10-17,Yemen,Bhutan,4.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,True
2003-10-18,Syria,Sri Lanka,8.0,0.0,AFC Asian Cup qualification,Damascus,Syria,False
2003-10-19,Oman,Nepal,6.0,0.0,AFC Asian Cup qualification,Muscat,Oman,False
2003-10-19,Singapore,Palestine,2.0,0.0,AFC Asian Cup qualification,Singapore,Singapore,False
2003-10-19,Turkmenistan,United Arab Emirates,1.0,0.0,AFC Asian Cup qualification,Ashgabat,Turkmenistan,False
2003-10-19,Vietnam,South Korea,1.0,0.0,AFC Asian Cup qualification,Muscat,Oman,True
2003-10-20,Bahrain,Burma,4.0,0.0,AFC Asian Cup qualification,Riffa,Bahrain,False
2003-10-20,Iraq,Malaysia,5.0,1.0,AFC Asian Cup qualification,Riffa,Bahrain,True
2003-10-21,Nepal,Vietnam,0.0,2.0,AFC Asian Cup qualification,Muscat,Oman,True
2003-10-21,Oman,South Korea,3.0,1.0,AFC Asian Cup qualification,Muscat,Oman,False
2003-10-22,Bahrain,Malaysia,3.0,1.0,AFC Asian Cup qualification,Riffa,Bahrain,False
2003-10-22,Burma,Iraq,1.0,3.0,AFC Asian Cup qualification,Riffa,Bahrain,True
2003-10-22,Singapore,Palestine,0.0,0.0,AFC Asian Cup qualification,Singapore,Singapore,False
2003-10-24,Bahrain,Iraq,1.0,0.0,AFC Asian Cup qualification,Riffa,Bahrain,False
2003-10-24,Burma,Malaysia,2.0,1.0,AFC Asian Cup qualification,Riffa,Bahrain,True
2003-10-24,Nepal,South Korea,0.0,7.0,AFC Asian Cup qualification,Muscat,Oman,True
2003-10-24,Oman,Vietnam,2.0,0.0,AFC Asian Cup qualification,Muscat,Oman,False
2003-10-27,North Korea,Iran,1.0,3.0,AFC Asian Cup qualification,P'yongyang,North Korea,False
2003-10-30,United Arab Emirates,Turkmenistan,1.0,1.0,AFC Asian Cup qualification,Sharjah,United Arab Emirates,False
2003-11-03,Lebanon,North Korea,1.0,1.0,AFC Asian Cup qualification,Beirut,Lebanon,False
2003-11-06,Thailand,Tajikistan,0.0,1.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,True
2003-11-06,Uzbekistan,Hong Kong,4.0,1.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2003-11-07,Syria,United Arab Emirates,1.0,3.0,AFC Asian Cup qualification,Damascus,Syria,False
2003-11-08,Hong Kong,Tajikistan,0.0,0.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,True
2003-11-08,Uzbekistan,Thailand,3.0,0.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2003-11-09,Turkmenistan,Sri Lanka,1.0,0.0,AFC Asian Cup qualification,Balkanabat,Turkmenistan,False
2003-11-10,Hong Kong,Thailand,2.0,1.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,True
2003-11-10,Uzbekistan,Tajikistan,0.0,0.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2003-11-12,Iran,North Korea,3.0,0.0,AFC Asian Cup qualification,Teheran,Iran,False
2003-11-12,Lebanon,Jordan,0.0,2.0,AFC Asian Cup qualification,Beirut,Lebanon,False
2003-11-12,Turkmenistan,Sri Lanka,3.0,0.0,AFC Asian Cup qualification,Ashgabat,Turkmenistan,False
2003-11-14,United Arab Emirates,Syria,3.0,1.0,AFC Asian Cup qualification,Sharjah,United Arab Emirates,False
2003-11-17,Tajikistan,Uzbekistan,1.0,4.0,AFC Asian Cup qualification,Bangkok,Thailand,True
2003-11-17,Thailand,Hong Kong,4.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2003-11-18,Jordan,North Korea,3.0,0.0,AFC Asian Cup qualification,Amman,Jordan,False
2003-11-18,United Arab Emirates,Sri Lanka,3.0,1.0,AFC Asian Cup qualification,Dubai,United Arab Emirates,False
2003-11-19,Hong Kong,Uzbekistan,0.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,True
2003-11-19,Lebanon,Iran,0.0,3.0,AFC Asian Cup qualification,Beirut,Lebanon,False
2003-11-19,Qatar,Singapore,2.0,0.0,AFC Asian Cup qualification,Doha,Qatar,False
2003-11-19,Thailand,Tajikistan,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2003-11-21,Tajikistan,Hong Kong,1.0,0.0,AFC Asian Cup qualification,Bangkok,Thailand,True
2003-11-21,Thailand,Uzbekistan,4.0,1.0,AFC Asian Cup qualification,Bangkok,Thailand,False
2003-11-22,United Arab Emirates,Sri Lanka,3.0,0.0,AFC Asian Cup qualification,Dubai,United Arab Emirates,False
2003-11-28,Iran,Lebanon,1.0,0.0,AFC Asian Cup qualification,Teheran,Iran,False
2003-11-28,Syria,Turkmenistan,1.0,1.0,AFC Asian Cup qualification,Aleppo,Syria,False
2005-12-22,Bangladesh,Pakistan,0.0,0.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False
2005-12-26,Pakistan,Bangladesh,0.0,1.0,AFC Asian Cup qualification,Karachi,Pakistan,False
2006-02-22,Bahrain,Australia,1.0,3.0,AFC Asian Cup qualification,Riffa,Bahrain,False
2006-02-22,China PR,Palestine,2.0,0.0,AFC Asian Cup qualification,Guangzhou,China PR,False
2006-02-22,Hong Kong,Qatar,0.0,3.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
2006-02-22,Iran,Chinese Taipei,4.0,0.0,AFC Asian Cup qualification,Teheran,Iran,False
2006-02-22,Japan,India,6.0,0.0,AFC Asian Cup qualification,Yokohama,Japan,False
2006-02-22,Jordan,Pakistan,3.0,0.0,AFC Asian Cup qualification,Amman,Jordan,False
2006-02-22,Lebanon,Kuwait,1.0,1.0,AFC Asian Cup qualification,Beirut,Lebanon,False
2006-02-22,Singapore,Iraq,2.0,0.0,AFC Asian Cup qualification,Singapore,Singapore,False
2006-02-22,Syria,South Korea,1.0,2.0,AFC Asian Cup qualification,Aleppo,Syria,False
2006-02-22,United Arab Emirates,Oman,1.0,0.0,AFC Asian Cup qualification,Dubai,United Arab Emirates,False
2006-02-22,Uzbekistan,Bangladesh,5.0,0.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2006-02-22,Yemen,Saudi Arabia,0.0,4.0,AFC Asian Cup qualification,Sana'a,Yemen,False
2006-03-01,Bangladesh,Hong Kong,0.0,1.0,AFC Asian Cup qualification,Dhaka,Bangladesh,False
2006-03-01,India,Yemen,0.0,3.0,AFC Asian Cup qualification,New Delhi,India,False
2006-03-01,Iraq,China PR,2.0,1.0,AFC Asian Cup qualification,Al Ain,United Arab Emirates,True
2006-03-01,Kuwait,Bahrain,0.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2006-03-01,Oman,Jordan,3.0,0.0,AFC Asian Cup qualification,Muscat,Oman,False
2006-03-01,Pakistan,United Arab Emirates,1.0,4.0,AFC Asian Cup qualification,Karachi,Pakistan,False
2006-03-01,Palestine,Singapore,1.0,0.0,AFC Asian Cup qualification,Amman,Jordan,True
2006-03-01,Qatar,Uzbekistan,2.0,1.0,AFC Asian Cup qualification,Doha,Qatar,False
2006-08-16,Australia,Kuwait,2.0,0.0,AFC Asian Cup qualification,Sydney,Australia,False
2006-08-16,Bangladesh,Qatar,1.0,4.0,AFC Asian Cup qualification,Chittagong,Bangladesh,False
2006-08-16,China PR,Singapore,1.0,0.0,AFC Asian Cup qualification,Tianjin,China PR,False
2006-08-16,India,Saudi Arabia,0.0,3.0,AFC Asian Cup qualification,Calcutta,India,False
2006-08-16,Iran,Syria,1.0,1.0,AFC Asian Cup qualification,Teheran,Iran,False
2006-08-16,Japan,Yemen,2.0,0.0,AFC Asian Cup qualification,Niigata,Japan,False
2006-08-16,Jordan,United Arab Emirates,1.0,2.0,AFC Asian Cup qualification,Amman,Jordan,False
2006-08-16,Pakistan,Oman,1.0,4.0,AFC Asian Cup qualification,Islamabad,Pakistan,False
2006-08-16,Uzbekistan,Hong Kong,2.0,2.0,AFC Asian Cup qualification,Tashkent,Uzbekistan,False
2006-08-17,Palestine,Iraq,0.0,3.0,AFC Asian Cup qualification,Amman,Jordan,True
2006-09-02,South Korea,Iran,1.0,1.0,AFC Asian Cup qualification,Seoul,South Korea,False
2006-09-03,Saudi Arabia,Japan,1.0,0.0,AFC Asian Cup qualification,Jeddah,Saudi Arabia,False
2006-09-06,Hong Kong,Uzbekistan,0.0,0.0,AFC Asian Cup qualification,So Kon Po,Hong Kong,False
2006-09-06,Iraq,Palestine,2.0,2.0,AFC Asian Cup qualification,Al Ain,United Arab Emirates,True
2006-09-06,South Korea,Chinese Taipei,8.0,0.0,AFC Asian Cup qualification,Suwon,South Korea,False
2006-09-06,Kuwait,Australia,2.0,0.0,AFC Asian Cup qualification,Kuwait City,Kuwait,False
2006-09-06,Oman,Pakistan,5.0,0.0,AFC Asian Cup qualification,Muscat,Oman,False
